delivery_id,prediction
162373,1983.6981
130674,2218.7612
225537,2383.3765
118417,2088.5833
194111,2502.3376
122682,2528.9114
41285,2297.0852
3635,2747.346
30614,2900.7908
26683,2436.0715
149261,3312.7583
39511,3184.356
133874,2856.0107
233977,2968.1846
196556,2074.047
88961,2505.1165
216023,2557.6755
157622,2179.6028
210997,3239.5376
148537,2911.098
229219,2649.5955
65778,2893.0083
178720,2581.7256
128984,2148.8254
134030,2998.7292
136441,3309.1077
11501,2608.4878
177664,2353.1973
185060,2821.843
242593,2366.8503
69123,2378.1736
214728,2886.3298
158239,2381.7053
116101,2275.7302
186249,2960.946
84852,2109.4907
234759,3149.0774
179385,2039.5221
139040,3209.3074
133778,2485.0022
60478,2008.3522
145527,2022.0258
64172,2331.426
227859,2187.8398
150470,2884.182
360,2138.3616
185885,2867.2983
84429,2793.2915
165509,2625.5164
178680,2073.6106
208376,2613.5813
9982,2320.264
52540,2233.598
12209,2280.1257
188120,2140.015
105911,3123.424
206698,2993.3357
49799,2622.7612
214,2370.5598
5136,2480.8186
73698,2789.7927
201312,2179.2302
153034,2938.1472
187721,2858.6943
38102,2813.342
43344,2760.148
10970,2054.8992
186805,2673.7192
170044,2912.7073
79804,2710.1035
32764,2269.0735
588,2314.548
67641,2367.3718
79079,2161.2092
77448,2648.908
138108,2938.3962
16014,2342.3271
237752,2755.5042
149392,2765.3745
170484,2414.134
186848,2267.965
235454,2600.3667
146016,2540.2585
212550,2997.3901
146921,2632.0493
76574,2200.3018
206090,2554.3894
48482,2720.214
113989,2796.9148
136699,2651.925
162642,2057.59
224448,2346.8467
61340,3123.5327
140534,2482.2437
128915,3244.1758
154271,2568.8206
109463,2028.1747
221500,2118.6172
24302,2788.4812
146817,2563.209
141623,2442.1804
46736,2345.2996
176759,2497.6658
42957,2920.3499
207327,3014.3518
183528,3031.8494
176802,2559.4373
178962,2224.7134
157454,2340.4236
97839,3433.3171
225747,2935.6294
82838,2230.0864
174145,2196.908
134854,2279.0076
151320,2812.16
204125,2223.9097
73099,2789.512
213226,2523.8052
38466,1860.0013
81514,2526.5862
17657,2335.8757
184860,2864.6199
80310,2712.9104
72401,2616.5144
8873,2608.378
145714,3446.1582
22414,2311.1863
175061,2844.9104
122141,2218.6868
186973,2207.3386
195244,2674.32
21779,2003.4069
17511,2596.299
9623,2173.5664
187759,2422.4106
235277,2666.3826
73930,2031.1666
171074,2356.4163
54840,2661.9685
50411,2368.556
144410,2377.7815
91627,3156.9915
226232,2085.8547
34159,2485.0637
126037,2166.1697
147550,2605.5698
27607,2586.9167
188129,2493.0662
179194,1989.4559
149850,2133.9402
46606,3404.759
187447,1893.2626
74885,2719.9348
204232,2803.334
235650,2681.9275
8471,2436.015
207570,1961.8221
120653,3186.514
90259,2242.2205
62404,2756.4548
48716,2726.9348
2610,2830.9226
62954,2113.0042
74061,2754.8083
154668,2741.9324
102756,2297.2485
172898,2519.1106
178834,2321.7703
204844,2626.869
34752,2290.885
189316,1804.9277
138247,3013.6853
98461,2906.9412
150860,2690.4966
229123,2512.1084
238489,2579.951
72961,2520.7156
127248,2615.181
82123,2517.328
219368,1794.9923
15357,2635.7002
58008,1751.8846
132457,2785.6003
135648,2889.7852
42596,2677.614
41374,2420.8928
163465,2687.4397
10678,1826.3134
52008,2815.9036
118355,1886.6111
44556,2678.0542
122748,1877.3932
117813,2740.3342
69814,2613.0945
118304,2668.1265
41871,2479.4026
134208,2615.851
169579,3085.6228
36370,2218.5889
71958,2156.8643
189873,2287.6248
175805,2557.6775
249676,3042.316
195833,2762.898
249237,2429.264
15486,3024.4617
45011,3005.8247
215697,2459.6306
140338,2064.7239
31301,2093.0173
45,2267.041
79550,2933.2585
145139,2957.727
187654,2185.2993
55252,3046.2458
115218,2616.5652
70523,2477.327
141879,2680.9685
131648,2035.4677
40815,3486.6882
232754,1866.203
35076,2459.9321
81060,3212.9275
240277,1999.3877
157820,2486.5652
154487,2839.22
44527,2359.2263
137345,2458.8215
77906,2554.2305
15297,2252.0176
70772,2696.631
120486,2589.2468
185110,1987.2032
188148,2791.566
196432,2749.6619
137366,2169.4932
223647,2197.8062
65389,1754.6649
173869,2573.6018
157991,2153.7615
95176,3150.5068
31069,2630.1213
120093,2502.3872
133074,2350.0696
205466,2348.7295
206040,2481.451
191869,2864.964
38542,2459.971
233039,2298.972
235680,2562.5466
212629,2627.4763
91822,3585.344
42459,2100.55
155866,2253.473
20357,2198.4705
163028,2499.672
129989,2055.0105
6260,3073.5532
99931,2477.3752
92218,2573.115
198043,2269.6394
105264,2482.8694
66556,2835.7576
248196,2384.934
64853,2554.74
18366,2463.2961
189103,2533.0505
53297,2744.0488
4207,2662.5757
155867,3206.7573
207097,2934.5354
157975,1823.0377
186237,2848.2805
149388,3189.1907
71863,2947.915
240269,3075.5393
125110,2531.9734
78879,2286.4187
250827,2864.346
165256,3000.2786
5472,2463.3953
230182,2327.5576
69514,2744.055
235781,2681.655
144692,2247.3848
40076,2472.6086
161392,2695.254
15570,2402.8186
50303,2784.3306
112715,2910.5217
38254,2174.8777
151053,2223.4353
117731,2683.6653
20942,3021.2444
7946,2629.3337
142990,2405.6794
27861,2156.8196
72896,2251.9617
204342,2579.1794
168909,3411.0852
29976,2989.4949
22286,2204.5864
247196,2598.0635
185960,3001.568
92396,3151.7466
11023,2420.6016
175833,1886.462
83013,3496.1533
188845,2565.587
101867,2567.5728
196514,2162.803
83512,2177.3684
65691,2601.6072
168980,2369.9807
174593,3284.9028
250897,1903.1847
66040,3396.9646
185024,1981.3115
166125,2905.3108
133557,2249.839
175763,2500.0051
131095,2719.2834
131986,2608.689
242269,2433.4912
137224,2273.4412
124615,1792.413
6125,2618.7488
114246,2489.6895
143287,2045.8866
5836,2864.881
94050,3098.8054
119190,2271.5713
248294,2158.8042
203182,2187.6658
216941,2376.3096
180780,1820.5887
113857,2144.7502
136885,2140.3284
219792,2477.47
248802,2216.274
48678,2656.0295
241511,2693.2139
52150,2210.44
105811,2515.33
67735,2876.1052
241872,2520.5466
242384,1968.8424
53022,2921.9753
230294,2403.2595
105449,2526.185
101422,2548.5774
10547,1832.3229
15961,3433.1938
212266,2859.6238
171170,2283.4138
187531,2586.6677
163928,2341.8289
8378,2208.8652
139381,2112.4814
247264,1970.7648
220197,2284.7612
118055,2478.9373
97348,2840.1868
33929,2244.0784
17678,2298.293
173805,1958.9663
55312,2652.6584
11470,2609.5408
232205,2882.8423
150524,2656.4548
195861,2877.3162
194887,2092.018
234261,2470.744
42646,1978.0703
45008,2336.3445
112568,2767.6216
230920,3227.858
99811,2542.3796
162490,2104.1277
230240,2616.1492
166289,2191.2588
27831,2682.7776
191660,1813.2826
202998,2003.6215
4831,2108.7986
125999,2694.2463
198194,2276.605
49074,2009.1176
129279,2597.487
14861,1879.8417
111256,2351.9883
5652,2636.364
26381,2965.0352
131464,2017.2482
202335,3546.3289
34027,2732.259
9190,2845.2986
168987,2203.3508
249863,2280.7556
195019,2343.4202
208596,2532.6616
58368,2476.4028
12972,1974.5854
96672,3111.819
185784,2440.4744
238617,1913.5103
68936,1999.0894
34557,2052.803
163829,3088.905
188906,1992.4664
63979,2395.0276
25552,2775.2405
158764,2511.6409
81734,2207.6196
48688,2254.452
151876,2097.497
6010,2920.1658
194362,2553.6008
176066,2415.2554
104011,3244.8293
104881,1859.7155
202213,2052.0222
14700,2419.2886
98096,2336.308
94726,2645.7559
223843,2884.506
23733,1844.9532
11193,1944.1411
187228,2467.3062
88019,2377.7043
100160,2323.3003
4833,2248.7703
75299,2774.563
96629,2164.6716
171975,2782.5918
133561,3004.6377
191829,2859.784
52676,1871.0514
106061,2410.882
73335,2250.9202
130709,2625.241
173937,2537.845
153927,3140.4773
175225,2009.7277
238722,2583.2468
69168,2132.632
178956,2747.9065
123483,2201.9626
16425,2851.2903
173314,2253.758
155925,2262.7278
140784,2606.298
195198,2162.2764
230805,2327.0488
167541,2067.7488
242363,2269.0208
216697,1962.0062
136548,2564.0063
57868,2672.8381
194944,4075.864
85374,2892.8643
158068,2642.775
210968,2861.9343
181971,2485.3262
147957,2262.353
22269,2457.69
39753,2219.1748
40823,2574.9626
159784,2399.6738
131751,2290.4548
227303,2063.93
26344,2545.5398
145063,2892.1934
85068,2350.1213
102721,2026.3336
41582,2546.0667
148992,2129.2751
63241,2416.9077
225965,2103.4348
247520,2170.7415
4022,2526.6694
85556,3040.8132
203757,2425.0688
245389,1855.9517
31032,2734.7434
140886,2870.5356
124512,2781.1565
86100,2007.267
142468,2517.396
237328,2005.9355
80316,2598.5571
134175,2473.6462
13540,2304.6135
93620,2106.6208
86196,2089.2463
29939,2167.3684
196671,2416.9858
7533,3223.5232
152513,3356.2327
136726,2219.5745
192716,2690.1003
149108,2965.0332
24440,2101.3364
6729,2618.8376
107107,2560.326
29438,2583.874
227321,2230.5056
244402,2882.2966
183641,3399.8625
129992,2366.094
121585,2614.884
130952,2145.99
113431,2334.8098
32979,3092.2942
51372,2809.8633
158210,1860.9093
227954,2599.6707
240844,2533.9426
14999,2216.722
183182,3150.1309
35497,2391.3645
82217,2210.7083
54638,2283.202
142180,2193.1526
126192,2687.2668
174404,2630.164
227974,2256.9587
218259,2030.5297
224609,2001.3231
37843,2600.8062
12874,2809.3787
111947,2378.6443
187450,2674.1726
146627,2682.573
108813,2508.1477
156732,1856.9384
139335,3049.2488
68558,2247.129
83705,2617.8699
106419,2060.8538
90471,1934.11
192284,2457.4841
135383,2720.4407
116227,2298.7974
168230,2085.3794
192847,2217.09
177014,2062.321
176677,2107.7864
17287,1679.9603
113802,2218.2227
233129,2545.5698
167392,2495.3933
174124,2011.9923
89117,2185.2166
158600,2110.1687
204476,2493.7068
138935,2446.2676
172557,2185.0706
103194,2482.9666
99184,2060.012
87216,2164.5376
127092,1789.663
157950,2009.7015
202762,2440.6174
215570,2235.5105
147311,2273.4885
177216,2013.7433
186795,2409.3333
93716,1970.2863
85696,1999.4631
190785,2376.057
12921,2881.9524
84469,2289.773
176313,2231.6125
142331,2623.4937
183402,2966.4333
30172,1997.5736
164032,2982.0146
67853,2185.3254
113600,1803.0144
98697,2415.041
56064,1883.7556
67016,2695.304
23855,2258.064
159436,2109.2935
149088,2485.2122
188450,2520.52
177238,2693.9412
235580,2520.4019
87877,1913.1656
94640,2461.6106
105172,2263.658
122854,2555.346
36354,2476.9185
70036,2779.738
38002,2444.5686
17979,2410.6042
142300,2315.4983
11620,2459.5623
193820,2709.9832
154945,2305.4673
185418,2277.9036
95935,2749.2844
140859,2425.0186
173857,2083.7998
65454,2185.344
164791,2568.0806
238370,2150.84
155650,2654.3894
149048,2122.0103
190941,2241.2273
10953,3399.113
228806,2298.089
96916,2564.4348
983,2282.1667
151949,3223.4119
175896,2485.8064
160805,2374.0686
17553,2393.2834
33784,2100.1292
134851,2420.6353
139663,3029.6824
142429,2067.127
91373,2240.5815
24079,2122.3762
140684,2808.0754
112769,2296.6672
95976,2613.9417
173140,1898.4381
179323,2180.5457
154391,2930.8335
184622,2469.3787
197030,2723.551
207350,2373.5037
141483,2743.1296
16378,2360.3135
11912,2904.0332
23910,2157.11
126982,2441.1833
64967,2447.852
178006,1926.0375
179855,3033.0708
36759,1811.7437
26387,2060.6406
124883,2370.1953
25230,2301.7107
166148,2616.3284
136040,1950.5509
123367,2469.262
73144,2359.8286
8297,1898.6779
164200,2351.451
236382,3107.1104
56132,2317.3938
11245,2639.2356
35815,2865.2056
217659,2140.529
191220,2116.1199
216591,2647.9175
88629,2510.282
237586,2019.6273
32939,2545.8396
71791,2451.3625
31950,2304.0369
37857,1881.7949
233042,2653.739
5334,1825.2483
53787,2366.4504
235739,2173.367
73097,1897.702
211607,2088.8826
121571,2154.1233
183137,2573.7483
42466,2095.1926
45003,2531.1404
36476,2304.9912
220309,2902.937
55409,2241.3494
200469,1923.9318
65015,2674.086
40444,1893.4084
195328,2624.9136
88326,2475.72
71135,2438.5913
69693,2333.9358
109680,2237.8013
236534,2262.01
14092,2300.5906
95256,2212.4182
233818,2132.8076
228540,2640.2908
64941,2922.2676
28027,2365.1355
19350,2670.5037
183574,2278.2854
12332,2114.1086
89260,2598.866
122410,2532.0627
24940,2221.235
247580,3367.1516
102953,2739.0032
82434,2279.682
87905,2466.6418
173894,2178.9617
7185,1869.7516
219679,2137.5312
130702,1954.6554
177856,2047.6323
132117,2470.8123
44984,2167.5085
172677,2301.5842
127574,3072.5413
110464,2175.9822
179274,2116.1768
11307,2621.5095
201382,2558.6033
225548,2496.3357
132827,2371.796
153207,3854.2556
199981,2157.6536
195256,2530.9219
226543,2855.4385
128798,2489.1648
222877,2078.1965
235769,2249.3452
176833,2501.0896
198529,2213.5317
179206,2241.7307
106313,2225.931
146431,2658.0303
183877,1744.4684
187610,2396.7576
177830,1942.0614
206138,2466.162
133758,2404.4302
128524,1957.6067
121041,2369.178
217080,2118.9973
67965,1866.5371
197700,2959.0757
108223,2758.7107
185065,2652.1873
34881,2292.4478
35071,2072.8933
89004,2089.0825
40416,2252.7705
97192,3086.5706
144064,3013.8606
183513,2499.237
232925,2392.8538
72011,2202.4868
152517,2492.5725
25232,2094.6997
119998,2224.7888
243496,2163.7422
189364,2341.1582
119283,2005.6688
120749,2786.3557
109015,2183.7363
144073,1839.8215
229650,2536.449
618,2487.449
145620,2291.6135
95617,2344.1697
82611,2616.3787
152731,2325.6887
43791,2197.8572
111756,2170.0544
32649,3247.799
122815,2194.139
100234,2414.3782
52551,2637.7388
148836,2424.1453
99514,2406.1074
134005,2378.6868
94403,2962.322
68947,2783.1628
46195,2212.8384
159035,2335.127
56248,2011.6681
206489,2409.4045
49314,2166.757
80961,2206.6594
85188,2025.6218
46938,2323.4185
117394,2080.8926
36081,2518.1392
77623,2021.172
163707,2050.477
218637,2509.1992
40857,2254.6042
182138,2176.6843
83490,2255.0688
159118,2204.7532
55141,1940.6261
41392,2083.3843
240527,1844.0917
39472,2334.1685
51735,2035.0128
154440,2470.2673
124646,2725.2305
119914,2174.8987
145012,2293.348
250697,2500.3186
239557,2551.942
69644,2645.6897
239164,1900.1566
6314,2125.2314
84403,2462.2197
240537,2978.2974
68412,2279.8313
2707,2575.757
138865,1888.5724
17396,2381.5906
159227,2333.4502
189980,2211.8748
67359,2156.166
3481,3079.2756
155270,2684.4187
184378,2320.3699
235085,2452.5957
235869,2182.3137
63492,2202.2039
106962,2469.4397
70916,3034.5237
228857,2619.5054
87155,3375.7827
59526,2253.4473
116180,3084.4114
220831,2602.3025
45350,2353.907
60930,2548.496
131466,2586.5066
207200,2496.0022
41788,2947.6406
78541,2027.6802
12886,2142.6985
218015,2213.297
207407,2089.161
141634,2444.2605
55964,2318.3777
166792,2096.086
110419,2070.8066
203239,2749.4724
94814,1837.8278
207208,2353.6858
88139,2253.9448
37931,2152.9077
42099,3047.9397
30303,2265.3604
215228,2212.823
200323,2505.6206
222106,1961.409
173219,2303.9993
98350,2112.7244
39627,2499.4812
193981,2785.696
122921,2413.5173
72694,2417.546
204194,2307.3645
64507,3063.519
218212,2220.1272
160601,1827.4194
116408,2266.0603
203751,2114.1985
29880,2549.5244
150758,2287.4302
97485,2730.5593
13205,2209.2424
133120,2627.0227
18015,2179.9246
53721,2251.2083
141561,2678.4263
214191,2200.3123
15748,1931.2198
125007,2164.057
96222,2493.2754
42438,2830.867
231315,2355.7795
881,2396.7844
76182,2606.8914
185201,2144.1067
134681,2328.7444
37448,2747.2517
6245,1944.6259
224912,2464.1638
43808,2365.9895
144230,2169.2576
15226,2053.7734
3392,2315.2214
215332,2650.0554
166151,2314.418
152826,2255.5706
196261,2921.7493
104205,2488.455
141752,2725.5798
64472,2174.374
180952,1914.3339
51511,2009.8583
161938,2051.4814
190170,2567.4446
129551,1930.6234
202582,2559.4644
18720,2236.8118
4933,1697.5851
251455,2518.8918
213986,2251.2673
109230,2630.7083
47064,2716.3984
19212,1848.9392
59903,2691.8005
189390,2053.1025
151525,2251.1287
176927,2384.112
234324,2529.4265
86628,1964.8878
74621,2310.0176
53693,2374.1133
232406,2703.2607
43820,2462.4675
157250,3197.0037
167502,2672.6318
194178,2379.948
248470,2633.7175
49071,2838.5906
107606,2958.0244
90884,2010.4668
39390,2186.825
217294,2443.628
213035,2084.1042
30569,1863.413
86235,2171.0442
237070,2356.278
4152,2858.0493
6375,1926.6615
237094,2490.1033
92358,1952.2338
18181,2344.806
2761,2199.436
92147,2130.218
143372,2391.515
31688,2027.8345
44022,1957.2839
206746,2520.4404
244916,2561.5388
157730,3155.4001
116763,2437.9197
15187,2078.9973
158114,2145.5403
152611,2299.9177
114607,2502.1675
131843,2419.3328
144860,2976.8875
156178,3172.6438
182636,2182.6409
75068,2149.7192
189734,2168.6482
148754,2590.5007
226945,2639.8245
163425,1985.2032
97302,1922.1542
151239,2428.1194
114491,2616.503
70598,2464.967
196305,2636.7393
217852,3078.7747
101325,2405.3552
105302,2533.5781
116137,2673.811
95961,2622.2996
220201,3051.9905
73693,2308.3962
166073,2388.8152
195087,2022.3678
214793,2335.3337
22354,1791.1317
166548,2210.8923
31338,2895.0498
114462,2608.9412
150159,2386.735
238510,2232.4124
45308,2379.6418
193580,2367.5183
123366,2797.9568
46384,3000.4207
120464,2001.6976
183114,2775.5183
41453,2253.4136
212572,2185.266
242093,2948.072
198621,1901.1204
41456,2333.7136
238779,2626.3755
174417,2068.0627
44769,2809.713
63339,2048.2463
92469,2719.2373
155577,1837.7748
110319,2803.8372
163283,1901.3575
208400,2419.8386
8945,1839.1537
231383,2342.636
102809,2214.527
169552,2257.008
209352,1865.3378
243754,2735.1428
61614,2250.4539
88576,2627.259
78312,2362.6277
157432,2299.221
27375,2337.2146
47906,2100.8103
92087,2774.779
85694,2447.0808
194213,2508.9067
216800,2348.03
139727,2121.5862
29545,2188.9207
207800,2638.8225
129089,2127.173
242639,1919.8221
243829,1974.4044
83045,2873.1248
61393,2787.7266
11137,2584.2273
7547,2161.5698
33740,2091.7383
25659,2558.2625
84281,2514.672
69195,2341.1843
222042,2741.903
32948,2081.255
216050,2597.9004
245831,2044.5963
151455,2255.2437
125501,2150.2664
17496,2492.5183
15106,2479.992
218128,1984.1207
131508,2785.0408
211369,2549.535
100623,2317.8384
116434,2876.5496
78435,2878.1155
161672,2511.7283
159346,1951.4303
179970,2461.6458
55808,2316.0005
64161,2804.5537
54929,2215.6277
32217,2067.264
231840,2283.055
63323,2845.617
68637,2557.1685
238833,2289.2346
4766,2258.2986
248427,2655.0466
57274,3389.8777
61542,2436.5547
26032,2178.4043
138002,2406.7556
205027,2510.5066
100795,2088.8672
194811,2932.324
89494,2438.388
191324,2714.441
189263,2315.0735
62823,2367.3953
250074,2216.905
201936,2530.7996
66805,1902.0612
173517,2290.6418
234467,1966.0905
13779,2382.028
90313,1940.2922
9179,2818.4126
80953,2957.4756
240204,2715.7375
118979,2001.7169
238448,2256.8328
132203,2042.4198
1445,2430.5999
218447,2181.1648
145164,2275.0881
196565,2372.4153
112953,2595.4739
210933,2205.0652
79705,2099.1926
230933,1995.1906
23009,2184.502
34871,1977.5219
214099,2031.3922
119504,2246.5237
192137,1831.5171
53223,2776.6704
75400,1949.5514
249332,2063.8147
105600,2403.4517
135787,1940.9691
233230,1891.416
33659,2253.5159
57629,2561.4224
92686,1936.8749
45508,2450.7507
154352,2096.4478
80922,2875.1514
132615,2330.952
246006,2149.7207
137781,2423.9934
225523,2202.0413
222884,1963.826
93567,1983.4027
21519,2243.1716
41856,2946.2302
46811,2544.4563
119424,3116.693
200581,1821.3
11100,1982.307
197833,2822.0066
51313,2563.157
246707,2015.504
247910,3530.0627
239826,2541.2427
180610,2637.8157
101235,2688.4797
212458,2364.6555
18333,1866.9111
211856,2497.3337
23212,2521.5476
67245,2722.6213
216658,2054.4475
225359,2005.5618
52360,2283.2466
86261,2315.592
6930,2311.7537
34217,2404.9395
251706,3116.9316
118537,2862.6355
178945,2574.3342
124877,2112.7522
248992,2010.1732
189863,3105.5955
211354,2308.652
150848,2980.4585
128250,1880.3466
86025,2212.3245
223574,2190.8079
173539,2449.3086
148890,3075.9363
11398,2258.211
91396,2217.9036
180131,2386.9998
170075,2295.789
86506,2534.1018
99155,3204.1545
152971,2494.3577
235639,2547.778
8998,2505.365
81468,2044.5216
76223,2859.6033
160736,2454.0342
214641,3263.4465
159588,2608.6165
50522,1964.1403
62373,2082.1628
180049,2176.027
3917,2106.7595
73590,1906.5696
69601,2330.9365
142125,2190.6135
218886,2325.1494
59791,2123.7505
99670,2205.4133
233952,2387.6072
79492,2660.156
134359,2744.4119
76698,2585.43
129097,3349.8914
96208,2703.4368
12350,2460.5906
136173,2022.3004
65143,2142.2195
226936,2484.342
222207,2698.1946
32871,1791.7102
223603,2742.6868
222583,2076.6233
62383,2216.7505
74534,2610.072
234188,2092.5256
219187,2527.9324
110913,2001.235
184222,2768.9617
60296,2406.7268
73517,2025.6578
12714,2438.2175
244922,2657.3347
221348,2958.9646
47696,2566.9553
44695,1793.533
70301,2311.9534
50651,2104.1648
110615,2472.4631
96621,2086.5842
25593,2478.5166
136230,2399.9675
168794,2718.4038
64241,2229.3142
108061,2299.1865
99235,2179.3855
248146,2916.7559
157043,2075.7683
174336,2362.509
136013,2443.191
91668,2583.4092
199249,2142.8176
166085,2137.7378
165002,2663.445
65429,2325.905
230330,2164.461
227719,2730.5352
247462,2729.66
58821,2628.7788
106443,2508.9124
105952,2774.1123
136979,1925.4769
213407,2112.152
239394,2742.9211
41171,2712.9702
130284,1862.7755
72731,2118.0466
147693,2783.1335
90120,2841.5662
2381,2837.1204
209008,2784.4749
187470,2603.6658
210779,2722.4666
112391,2058.557
69755,2421.591
179059,2036.8374
59915,2296.7302
214811,2567.6687
86898,2291.0796
242932,1916.0306
224690,2859.1135
130848,2722.2727
199825,2672.6086
68836,2039.535
209852,2418.8608
168863,1864.3737
238944,3122.088
93308,2517.1252
183911,2022.5985
124124,2172.5576
145069,2266.3127
188814,1995.1603
179213,2429.3582
130759,2146.4705
18787,2762.9773
144248,2539.37
97646,2499.174
93085,2287.9644
131432,2153.6536
3177,2132.4512
105069,1762.0487
8621,2623.9102
50080,2086.6497
97710,2693.3635
209329,2157.807
52582,2656.0945
126657,2847.8386
240685,2049.3152
132563,1963.3512
212221,2758.5012
30594,2445.263
187878,2278.4036
227977,3141.2744
192850,2278.6511
248646,3007.3801
198286,2402.4402
247377,2284.324
113470,1773.8539
235074,1934.9022
957,2253.8064
202697,2561.4753
74829,2064.5034
27326,2013.9121
221275,1920.2362
16082,1795.7639
182526,2619.214
83593,2895.3381
239349,2952.0723
93611,2812.5496
108407,2911.6003
172971,2606.6616
22392,1961.5729
36368,2364.1292
140540,2272.361
138337,2241.8374
84497,2382.2517
136321,2695.1206
233583,2826.9622
53519,1940.8782
189937,2447.826
22298,2702.5728
138490,2733.5828
117185,2208.1902
195631,2266.4275
153535,2390.2983
41211,2514.054
213030,2379.873
88716,2685.6892
174215,2641.3123
233745,3053.5447
148124,2077.5906
98844,3296.954
158551,2460.2
17049,2338.3706
249406,2300.6558
86860,1771.6655
105501,2322.7356
30600,2383.432
111547,1912.6014
83280,2188.3503
73118,2327.3408
208872,2244.443
22461,2343.1382
2394,2587.6956
244188,2433.5305
106997,2367.2937
193864,2938.8982
182823,2374.192
227762,2190.6702
241913,2108.5576
230881,2573.867
108005,2463.949
169218,2686.8342
7677,2372.223
27741,1787.5774
191226,2002.2189
51959,2008.174
71773,2450.0168
142039,2290.9915
142635,2504.5132
188395,2068.2117
106282,3207.4639
210619,1725.7114
214747,2310.5547
141838,2631.7717
187823,2917.548
77051,2638.262
131276,2597.3694
147214,2561.847
35458,2493.6277
17772,2407.301
8359,3303.582
159560,2280.7395
222587,1960.0117
124964,2625.4446
57411,2443.385
117969,2080.2378
185079,2304.473
101519,2350.548
26716,2364.194
11432,2563.6812
43451,1986.7963
162090,2444.2678
6230,2845.549
247588,2243.6326
80763,2436.9453
100369,2247.8984
196244,3009.393
178061,3313.0305
29680,1966.7478
220888,2654.7422
69851,2081.9026
239744,2076.4402
118863,2257.6594
57008,2404.9065
213445,2078.198
227260,2819.5754
140654,2534.7537
83364,2473.4192
37590,2054.2732
93730,2397.1956
96362,2160.8113
23303,2408.6125
139215,2601.2432
111698,1927.715
134173,2344.9563
53593,2202.8801
69469,2290.496
221200,1866.3925
123714,2770.3225
230877,2581.7168
241467,2500.4973
9556,1589.0887
126459,2782.5642
93493,1832.8939
94140,2081.0977
97932,2136.3992
40212,2200.17
116960,2521.6086
207121,2751.7107
235229,2194.616
220094,2351.2908
169688,2085.6716
62949,2399.0105
1317,2462.4507
18007,2082.6274
220336,2528.9802
9619,2236.2712
64928,2052.694
192472,2199.572
162874,2373.169
207659,2018.6967
206844,2215.0532
129422,2575.2256
61692,1581.6385
211333,2319.9521
4779,2454.2898
102931,2391.8625
63212,3221.0815
47789,2736.3955
234267,2290.751
208079,2463.6062
77730,3048.4072
10010,2433.468
212061,2675.845
2401,2012.9191
97554,2483.7048
113267,2134.5002
239472,2126.942
108332,2478.0413
231600,2388.093
200190,2616.1614
4069,2459.5557
50748,2496.3152
19119,2762.0442
228407,2546.421
215430,2431.5818
220732,2122.0364
178639,1970.6608
103133,2238.0007
178125,2863.3376
126519,2251.844
223599,2088.5352
129286,2567.5994
9513,2098.6863
202325,3020.306
142914,2197.6897
201269,3218.681
57110,1803.41
160843,2817.3135
223418,2569.7644
48036,2495.0027
64553,1969.1725
155832,1971.3401
123384,2007.1224
231714,1951.388
207346,2219.4607
196156,2431.9058
74285,2683.6814
103925,2363.089
11644,2986.6814
195248,2629.512
108992,2858.3564
121125,2414.2815
64065,2392.759
131842,2149.634
153901,1973.3568
36177,2099.7986
27909,2451.666
26677,2704.8142
74781,2449.9478
150790,2299.8223
230852,2818.2966
231230,2740.0103
189598,2897.441
79281,2998.254
54276,2539.4795
209222,2296.5808
126975,3269.1467
32407,2272.341
232226,1914.2714
70969,2263.1272
36429,2512.075
214994,2758.6868
46531,2424.4917
49464,2674.383
159045,2825.7031
40558,2167.6096
122359,2446.4148
209371,1873.2443
9804,2146.6653
151549,2118.3293
197772,2887.1873
158549,2359.0479
250144,1837.864
98400,1900.3215
187705,1915.0314
634,1696.6965
42827,2460.2703
143987,2667.904
37686,2761.5679
176190,2408.4797
238804,2712.9182
9231,2254.4119
237272,3180.7832
31772,2446.1736
143251,2417.2546
250645,2734.957
37115,2501.661
197652,1960.2849
240099,2259.9402
186448,2618.1882
245920,2985.798
232360,2522.823
87688,3774.6628
160799,2145.2698
114177,3032.5957
37720,2259.2336
179499,1969.4886
203027,1749.2941
195240,1956.9972
3069,2509.8423
94774,1998.9489
142833,2482.4866
149044,2809.743
170551,2383.3079
207316,3141.327
16393,2678.489
112754,2280.382
136501,2074.4731
151564,2556.5627
81272,2333.8289
63303,2074.1106
171565,2221.716
165582,2257.3655
69555,2269.2395
218164,2475.7324
221034,2850.4763
147780,2588.5876
112271,2326.2917
235024,2429.5356
47620,2384.623
23469,2726.783
195574,2512.5208
202819,1986.8143
118320,1881.1078
36060,2487.0632
149828,1886.9623
120629,4329.245
28918,2453.0315
38973,3200.2793
54489,2837.4065
39943,2193.2544
11328,1956.8186
57824,2743.6782
37211,1776.0972
191164,2789.7727
234682,2247.5286
29335,1942.2787
135793,2096.2566
236391,2141.0818
135760,2120.2043
15573,2481.138
221333,3048.7415
38808,2944.828
223849,2692.7852
179001,2966.501
117779,2433.2297
142076,2093.1882
44979,2721.576
15661,2550.0596
224689,2558.9976
166832,1993.8925
144314,2495.156
80055,2033.5363
137994,2522.3276
42024,2061.1785
99083,2336.3215
176976,2517.8643
101245,2609.762
93859,2161.4985
191420,2569.3433
120949,3124.7864
167256,2724.5647
166428,2772.7
13367,2059.0017
51965,1974.9088
246613,2879.9426
